accum_earnings	at	capital	emp	iso	n_firms	n_groups	pi	revenue_related	revenue_total	revenue_unrelated	source	t_at	txc	txt	type	wages	year	etr	pi_original
3336886053.0		9498724824.0	23029.0	AUT		284.0	1826626859.0	3351153198.0	15683087209.0	12331934011.0	CBCR	4029196504.0	589428412.0	200563090.0	positive_groups	903348450.24	2017	0.1097997048558673	1826626859.0
40686231484.0		82603727435.0	95236.0	BEL		433.0	6220966687.0	95631885011.0	154394506039.0	58762621027.0	CBCR	38908630593.0	1409195836.0	1129792833.0	positive_groups	3910131118.08	2017	0.1816104939704847	6220966687.0
399831913.0		1427509300.0	16217.0	BGR		90.0	248547295.0	890810137.0	2654582779.0	1763772642.0	CBCR	1851192780.0	18449756.0	17036416.0	positive_groups	134586180.35999998	2017	0.0685439606172338	248547295.0
248263752.0		1130676710.0	4578.0	HRV		79.0	136032770.0	327191376.0	1062276452.0	735085076.0	CBCR	353091937.0	17162257.0	20307197.0	positive_groups	77154865.2	2017	0.1492816547071709	136032770.0
-2009812088.0		63801792496.0	1439.0	CYP		57.0	601497823.0	573729397.0	897054223.0	323324826.0	CBCR	105486339.0	27233609.0	19911874.0	positive_groups	36907932.48	2017	0.033103817235262	601497823.0
3364132275.0		4639885136.0	89855.0	CZE		288.0	1357982266.0	6497583473.0	16071949501.0	9574366027.0	CBCR	5209963860.0	254641507.0	237827737.0	positive_groups	1671432391.1999998	2017	0.1751331684916127	1357982266.0
4786994115.0		50460100786.0	23371.0	DNK		278.0	1787917224.0	4811711190.0	13255536899.0	8443825709.0	CBCR	4706108600.0	471313445.0	465538984.0	positive_groups	1562246647.92	2017	0.2603806136832652	1787917224.0
-5227966014.0		5002264381.0	17684.0	FIN		254.0	924222136.0	3542828358.0	9481042510.0	5938214152.0	CBCR	5094030009.0	153461895.0	181691645.0	positive_groups	773878012.3199999	2017	0.1965887181477332	924222136.0
47202092984.0		123438869173.0	255223.0	FRA		597.0	9268366288.0	47806154997.0	156751995266.0	108945840270.0	CBCR	38716638776.0	3252595801.0	2720820223.0	positive_groups	10132189757.28	2017	0.2935598506203534	9268366288.0
49478868987.0		207067498542.0	428303.0	DEU		642.0	19768070049.0	72968655021.0	235219993218.0	162251338197.0	CBCR	53389274490.0	4333300693.0	4916598160.0	positive_groups	25316253648.84	2017	0.2487141206912464	19768070049.0
652378199.0		1430171657.0	10955.0	GRC		136.0	563501281.0	810941480.0	4203289842.0	3392348362.0	CBCR	1072439147.0	60387147.0	139856595.0	positive_groups	137658339.0	2017	0.2481921509598129	563501281.0
19472712068.0		149264869530.0	71697.0	HUN		231.0	3308147349.0	6749821313.0	17277358355.0	10527537042.0	CBCR	5093240819.0	1153995134.0	83383386.0	positive_groups	1020753056.88	2017	0.0252054631197747	3308147349.0
-55602165.0		257273364.0	768.0	ISL		16.0	79746463.0	53445003.0	807720201.0	754275198.0	CBCR	706321460.0	11907150.0	22880219.0	positive_groups	61695221.75999999	2017	0.2869120226686417	79746463.0
467324667230.5		1160271779909.0	639911.0	IRL		626.5	105706274528.73386	218790110085.5	664221205162.5	445431095077.0	CBCR	234527400222.5	4960052389.0	6953247695.0	positive_groups	5902967330.88	2017	0.136690336583326	34221447230.0
13550870250.0		49394339765.0	165374.0	ITA		540.0	7531705814.0	23402538505.0	101568932576.0	78166394071.0	CBCR	24503148802.0	1886705995.0	3565610001.0	positive_groups	4869715258.32	2017	0.4734133394286608	7531705814.0
459348687928.0		29248520202.0	369.0	JEY		47.0	10613574188.76553	7367059523.0	14401618764.0	7034559241.0	CBCR	443602854.0	109214638.0	18827226.0	positive_groups	17410652.03364914	2017	0.0013223002527735	14238238222.0
760336064.0		222018112.0	8022.0	LTU		61.0	212737782.0	737376363.0	1202411243.0	465034880.0	CBCR	335573205.0	31461577.0	29756056.0	positive_groups	139706980.56	2017	0.1398719856917564	212737782.0
411911811409.4		1185668172560.0	212192.2	LUX		379.0	77130580407.9232	93041323718.20001	233046999784.6	140005676066.40002	CBCR	287485555898.6	682082456.4	1632810411.0	positive_groups	489476231.64	2017	0.014138203437276	60437687336.0
389132299338.0		1143740196939.0	121589.0	NLD		604.0	52152998319.14366	203753563709.0	304366854930.0	100613291221.0	CBCR	45943265230.0	3445990380.0	4753867947.0	positive_groups	4652657847.648156	2017	0.0679474616745179	69963878412.0
11536682107.0		11470421644.0	22256.0	NOR		235.0	4179366128.0	8765659433.0	24856440489.0	16090781056.0	CBCR	12809007074.0	1555871485.0	1938879471.0	positive_groups	1497835921.9199998	2017	0.4639171136527907	4179366128.0
6437546440.0		14059659329.0	225238.0	POL		405.0	3240402327.0	16422123922.0	40431209745.0	24009085823.0	CBCR	14794395427.0	506695677.0	560615541.0	positive_groups	3063107907.202694	2017	0.1730080046939801	3240402327.0
1625940889.0		2383698744.0	34470.0	PRT		224.0	690644299.0	1761051798.0	8111066818.0	6350015020.0	CBCR	1732424062.0	165223406.0	147644702.0	positive_groups	433780131.6	2017	0.2137782100189319	690644299.0
1430940692.0		2222509173.0	69798.0	ROU		185.0	672303960.0	5154586209.0	10753546504.0	5598960295.0	CBCR	3392921506.0	121623444.0	108987665.0	positive_groups	925839758.88	2017	0.1621106991545907	672303960.0
12142091731.0		13406993921.0	174317.0	RUS		298.0	4694925023.0	9662574121.0	49438983276.0	39776409155.0	CBCR	16669141931.0	1022455902.0	968645528.0	positive_groups	1384272215.04	2017	0.2063175712614569	4694925023.0
298847098.0		439432689.0	9112.0	SRB		60.0	113667274.0	594419631.0	1152867161.0	558447530.0	CBCR	478481406.0	15076406.0	33535952.0	positive_groups	77044875.84	2017	0.2950361244697396	113667274.0
935944099.0		2065651745.0	40801.0	SVK		157.0	641563316.0	1973808538.0	7750862845.0	5777054307.0	CBCR	2456129609.0	110499520.0	125425687.0	positive_groups	679556975.4000001	2017	0.1955000915295475	641563316.0
349879382.0		232335940.0	3816.0	SVN		49.0	95627783.0	292874818.0	1239115119.0	946240301.0	CBCR	341536244.0	10189911.0	10294335.0	positive_groups	89027890.56	2017	0.1076500435025247	95627783.0
20833097785.0		42225895284.0	150905.0	ESP		497.0	5243461264.0	26251709609.0	76660042922.0	50408333313.0	CBCR	19410288514.0	1242116015.0	1032217640.0	positive_groups	4103861475.0	2017	0.1968580653178255	5243461264.0
-10372901952.0		67844154446.0	43093.0	SWE		388.0	3279321243.0	12184175080.0	27746524678.0	15562349598.0	CBCR	7811151672.0	753302683.0	696934656.0	positive_groups	2453984320.32	2017	0.2125240573754914	3279321243.0
323720857009.0		719127845514.0	71657.0	CHE		453.0	44132683741.86612	222645913126.0	377059665365.0	154413752239.0	CBCR	47470215520.0	3377167923.0	3247157341.0	positive_groups	6536863964.52	2017	0.0548464345048277	59204529343.0
3527531626.0		5817082091.0	44747.0	TUR		220.0	1512722847.0	2895353885.0	23730463644.0	20835109760.0	CBCR	3941821493.0	303609681.0	304704460.0	positive_groups	440391024.6	2017	0.2014278164729801	1512722847.0
722759693.0		749751330.0	26404.0	UKR		103.0	405374130.0	2291707481.0	4964782316.0	2673074835.0	CBCR	1341362767.0	52264855.0	57569365.0	positive_groups	128684646.72	2017	0.1420153895859116	405374130.0
395614310009.0		1177504025933.0	965035.0	GBR		809.0	60878828530.187256	158913984212.0	566016721165.0	407102736952.0	CBCR	161737148954.0	8602403809.0	9503103805.0	positive_groups	34891342243.200005	2017	0.116360235463634	81669685242.0
122417395396.0		200837610043.0	29104.0	IRS_Other_Europe		179.0	10708572361.193085	13574000777.0	18946747481.0	5372746704.0	CBCR	1330315315.0	61757834.0	105759668.0	positive_groups	1746240000.0	2017	0.007361967708451	14365679420.0
4827010865479.0		9475271688376.0	11998716.0	Rest		454.0	842790169830.0	2579643206804.0	6511578754547.0	3931935547743.0	CBCR	2116832395578.0	101681398982.0	107888780782.0	positive_groups		2017	0.0990905169531842	1088790169830.0
8212734719240.0		14778275047045.0	23741977.0	USA		1568.0	852466473057.0	3418412407492.0	14742067552911.0	11323655145419.0	CBCR	5981684596696.0	140614147200.0	223128620554.0	all_groups	1155569504544.0	2018	0.1499050362187468	1488466473057.0
184660886334.30005		564118804011.3	326046.9	Stateless		189.0	59539683663.30002	46651017966.600006	241694706681.59998	195043688715.0	CBCR	124630208142.90002	706939412.1000001	548478890.1000001	all_groups		2018	0.00276359659484424	198465612211.0
774388927.0		762517945.0	3336.0	DZA		36.0	763621139.0	797568863.0	2467358053.0	1669789190.0	CBCR	889779811.0	954402235.0	508373062.0	all_groups	17856282.500455745	2018	0.6657399016817946	763621139.0
-1623592410.0		1467555398.0	4541.0	AGO		32.0	785460854.0	2940382378.0	3676587649.0	736205271.0	CBCR	5768830981.0	503499108.0	553662997.0	all_groups	32087614.200000003	2018	0.7048893578597107	785460854.0
64281112.0		32311108.0	1462.0	BWA		19.0	19266271.0	62794177.0	384938726.0	322144549.0	CBCR	54317479.0	4913594.0	3925698.0	all_groups	12137816.4	2018	0.2037601360429322	19266271.0
-17712304.0		47422357.0	302.0	CMR		13.0	8618937.0	8554728.0	99250268.0	90695540.0	CBCR	28618136.0	7634120.0	13770148.0	all_groups	1003449.36	2018	1.5976619854629406	8618937.0
-604157512.0		718026408.0	1649.0	CIV		28.0	52810684.0	1093979480.0	1208186392.0	114206912.0	CBCR	242822369.0	4572977.0	16951107.0	all_groups	3761105.16	2018	0.3209787436193782	52810684.0
11465046231.0		1817028187.0	48034.0	EGY		158.0	2006748085.0	1377951127.0	11035927214.0	9657976087.0	CBCR	4958050103.0	784277448.0	774757661.0	all_groups	190621080.6057447	2018	0.386076193016524	2006748085.0
9348013.0		99839437.0	3344.0	ETH		13.0	30232154.0	10655026.0	292741345.0	282086319.0	CBCR	183107616.0	6948630.0	8222646.0	all_groups	2906872.32	2018	0.2719834650220424	30232154.0
-441949492.0		289297899.0	136.0	GAB		20.0	-7045142.0	5645949.0	75642506.0	69996557.0	CBCR	29217885.0	12412005.0	8696874.0	all_groups	1290539.9045601585	2018	-1.2344497811399686	-7045142.0
1260827358.0		1020181311.0	7932.0	GHA		64.0	1370794435.0	1093200416.0	2872726081.0	1779525665.0	CBCR	3542722745.0	153889759.0	171959001.0	all_groups	22941247.680000003	2018	0.1254447761162672	1370794435.0
-384870427.0		637262112.0	4657.0	KEN		105.0	87754264.0	285527867.0	1149412847.0	863884980.0	CBCR	438423185.0	43165081.0	41072048.0	all_groups	11239122.148990192	2018	0.4680347840419469	87754264.0
-909890077.0		1014778366.0	109.0	LBY		23.0	1841236260.0	8645594.0	2156222577.0	2147576983.0	CBCR	1030319720.0	1559072057.0	1517975225.0	all_groups	920707.4384885392	2018	0.8244326151821494	1841236260.0
118179125.0		21305929.0	4475.0	MWI		15.0	16669834.0	325307486.0	373225186.0	47917700.0	CBCR	129975370.0	3144596.0	3598585.0	all_groups	3706889.047246511	2018	0.2158740752907317	16669834.0
3893170935.0		19892418524.0	3189.0	MUS		218.0	589791823.3182769	3195068994.0	3000472543.0	-194596451.0	CBCR	159138089.0	69939685.0	64920815.0	all_groups	24848177.76	2018	0.0567794749889307	1143385264.0
-181746632.0		742142762.0	29688.0	MAR		140.0	115849816.0	879963289.0	2851127223.0	1971163934.0	CBCR	785037945.0	51239934.0	55028973.0	all_groups	124567682.46351856	2018	0.475002679330971	115849816.0
431578307.0		75513075.0	5425.0	MOZ		33.0	15694429.0	262280436.0	506796341.0	244515905.0	CBCR	342884378.0	5480375.0	1880641.0	all_groups	5539112.390645612	2018	0.1198285710171424	15694429.0
44006190.0		18312583.0	1112.0	NAM		25.0	26455192.0	3466686.0	196263204.0	192796518.0	CBCR	64765568.0	8981975.0	8183657.0	all_groups	7293430.08	2018	0.3093402988721457	26455192.0
1791687571.0		4387058410.0	10094.0	NGA		113.0	2566099547.0	5821634689.0	9000107001.0	3178472312.0	CBCR	17671263566.0	1368029114.0	1326303639.0	all_groups	32228165.78592652	2018	0.5168558797925699	2566099547.0
60522110.0		63070078.0	891.0	SEN		19.0	-122589.0	46865258.0	264938785.0	218073527.0	CBCR	63801805.0	8420792.0	7289878.0	all_groups	2003275.0659014808	2018	-59.46600429076018	-122589.0
3432086922.0		27617592442.0	122113.0	ZAF		431.0	1380253019.0	4810082098.0	33332676413.0	28522594315.0	CBCR	7560222953.0	585528231.0	549769924.0	all_groups	865269328.9815615	2018	0.3983109737360408	1380253019.0
180288299.0		28347373.0	551.0	SWZ		9.0	291860251.0	574512503.0	923659268.0	349146765.0	CBCR	66246621.0	8520285.0	6338314.0	all_groups	2055736.92	2018	0.0217169483623859	291860251.0
-71031759.0		159529702.0	2924.0	TZA		37.0	-22458199.0	214824712.0	392840366.0	178015654.0	CBCR	221617895.0	9059391.0	5667313.0	all_groups	6458999.04	2018	-0.2523493980973273	-22458199.0
-96824743.0		218498350.0	12480.0	TUN		61.0	65930981.0	192049265.0	417475586.0	225426321.0	CBCR	91988790.0	15100518.0	12490797.0	all_groups	59772534.24819973	2018	0.1894526186406964	65930981.0
-25925179.0		280395870.0	1629.0	UGA		25.0	36350866.0	58778559.0	338059603.0	279281044.0	CBCR	231322704.0	12269926.0	9086026.0	all_groups	2258273.373353896	2018	0.2499534949181128	36350866.0
-199403792.0		232899277.0	1663.0	ZMB		28.0	23156294.0	50902951.0	368039677.0	317136726.0	CBCR	194603224.0	15187228.0	14040123.0	all_groups	8421631.56	2018	0.606319949124847	23156294.0
187224261.0		25343016.0	2692.0	ZWE		21.0	14136584.0	295689475.0	388851622.0	93162147.0	CBCR	194229002.0	5438239.0	1004222.0	all_groups	6225113.980213524	2018	0.0710371048621081	14136584.0
497604661.0		2769599239.0	4014.0	IRS_Other_Africa		66.0	439564312.0	1519806937.0	3309384051.0	1789577114.0	CBCR	4137099988.0	292833057.0	309787972.0	all_groups	16858800.0	2018	0.704761427492776	439564312.0
3283616178.0		15029293301.0	121159.0	ARG		417.0	1420614521.0	11148772446.0	38995391067.0	27846618621.0	CBCR	10026048297.0	1322620758.0	1254168469.0	all_groups	1397830636.878741	2018	0.8828351748207985	1420614521.0
-982427705.0		1529047686.0	910.0	ABW		29.0	91035096.0	63244063.0	448448256.0	385204193.0	CBCR	120709097.0	8727354.0	6454633.0	all_groups	24469222.581527267	2018	0.0709026879040145	91035096.0
6106137982.0		68513718610.0	2520.0	BHS		70.0	1942961301.953374	6359809373.0	10235047417.0	3875238045.0	CBCR	2116367043.0	516179042.0	518814059.0	all_groups	72000464.36536749	2018	0.1506971185420424	3442760313.0
25531327344.0		228371279107.0	770.0	BRB		184.0	5642436901.049656	32599034492.0	33007364927.0	408330435.0	CBCR	27814213985.0	40494503.0	3278509.0	all_groups	13848785.75750211	2018	0.0002966292288963	11052548706.0
239881688100.0		469366630415.0	740.0	BMU		279.0	51350865918.418755	94097204646.0	110065440693.0	15968236047.0	CBCR	19921406565.0	484835877.0	271048083.0	all_groups	55243368.00000001	2018	0.0027882155171279	97212027311.0
123392716.0		252351494.0	2236.0	BOL		54.0	27688003.0	331143604.0	802721499.0	471577895.0	CBCR	254008587.0	8843777.0	8768668.0	all_groups	12037371.840000002	2018	0.316695573891696	27688003.0
2923100602.0		135316474491.0	529154.0	BRA		769.0	3886930736.0	33164971119.0	170631632490.0	137466661371.0	CBCR	53429853050.0	3824538858.0	3429559482.0	all_groups	3831879274.08	2018	0.8823309996846829	3886930736.0
-447940101.0		62442950775.0	478.0	VGB		172.0	1967295679.492487	6779053877.0	7339510376.0	560456499.0	CBCR	521905490.0	20887166.0	15816903.0	all_groups	15261009.700339507	2018	0.0045374220371223	3485878737.0
95803243034.0		339517374637.0	999934.0	CAN		1263.0	38949984370.0	134928928165.0	498340193175.0	363411265010.0	CBCR	165540910405.0	7648854966.0	7652641064.0	all_groups	39770414979.36	2018	0.1964735336298159	38949984370.0
191004425646.0		443594791788.0	5498.0	CYM		403.0	25278120470.628124	58739847191.0	75185629000.0	16445781809.0	CBCR	12098699501.0	212637387.0	245233040.0	all_groups	344197517.9020269	2018	0.0048865981978298	50184817755.0
7929333694.0		50160533933.0	141446.0	CHL		391.0	4487373918.0	3169858682.0	34384263870.0	31214405188.0	CBCR	20135059603.0	970934712.0	738187679.0	all_groups	1372801324.08	2018	0.1645032690587564	4487373918.0
3966866574.0		7219240935.0	103554.0	COL		391.0	2010265057.0	4564334753.0	22351306126.0	17786971374.0	CBCR	8879889697.0	923581285.0	847757707.0	all_groups	494660889.36	2018	0.4217143923623401	2010265057.0
5303259854.0		7960689833.0	100244.0	CRI		205.0	3450667145.0	6570439068.0	12866312730.0	6295873662.0	CBCR	4050399202.0	167092634.0	151194896.0	all_groups	1117977224.64	2018	0.0438161345753329	3450667145.0
-7530821415.0		23432061757.0	183.0	CUW		40.0	200843297.0	717549609.0	885522533.0	167972924.0	CBCR	-5341117.0	1970350.0	4861866.0	all_groups	3281834.16	2018	0.0242072604494239	200843297.0
1288621928.0		833836831.0	38824.0	DOM		135.0	835929434.0	1769976538.0	4443587153.0	2673610615.0	CBCR	1582056079.0	69493198.0	86857927.0	all_groups	335169163.5681438	2018	0.1039058124611987	835929434.0
243722824.0		1265530056.0	12780.0	ECU		129.0	332920157.0	944194964.0	4654083249.0	3709888285.0	CBCR	1437557118.0	110616901.0	125332802.0	all_groups	62710437.6	2018	0.3764650453411867	332920157.0
18312631.0		1398183694.0	47567.0	SLV		87.0	326717073.0	1208306002.0	4155184730.0	2946878728.0	CBCR	1268734154.0	61757616.0	64979936.0	all_groups	198234521.16000003	2018	0.1988874820753551	326717073.0
479338960.0		534995304.0	25653.0	GTM		139.0	330322116.0	983316436.0	5310531965.0	4327215529.0	CBCR	1120922594.0	76734794.0	66757750.0	all_groups	106609763.52	2018	0.2020989415071439	330322116.0
676245602.0		779958750.0	69134.0	HND		84.0	627517324.0	1871659039.0	4846064157.0	2974405118.0	CBCR	1098426508.0	39913185.0	47481672.0	all_groups	248409523.44	2018	0.0756659142051032	627517324.0
129070452.0		132928482.0	14709.0	JAM		51.0	40442445.0	131085524.0	556838028.0	425752504.0	CBCR	156341685.0	11611569.0	12375669.0	all_groups	152836512.12	2018	0.3060069439421874	40442445.0
45923904385.0		124200293373.0	1318642.0	MEX		910.0	16927681465.0	102037479766.0	248074991481.0	146037511715.0	CBCR	78605509766.0	6311251175.0	5299316822.0	all_groups	13156555933.59299	2018	0.3130562701665298	16927681465.0
119112010.0		97703230.0	11818.0	NIC		49.0	62539426.0	17143285.0	1368740810.0	1351597525.0	CBCR	538526977.0	17579074.0	21324686.0	all_groups	42809995.92	2018	0.340979880435743	62539426.0
3116740716.0		3904062917.0	13757.0	PAN		201.0	905288069.0	3211665692.0	10134377266.0	6922711574.0	CBCR	4406882321.0	103031580.0	129378238.0	all_groups	147817864.44	2018	0.1429138883305	905288069.0
758522472.0		449006107.0	2154.0	PRY		47.0	76699555.0	1546668364.0	2233672748.0	687004384.0	CBCR	737822064.0	13862754.0	16395363.0	all_groups	14584477.78734979	2018	0.2137608621066967	76699555.0
6742731870.0		8188011834.0	49730.0	PER		266.0	1767989164.0	4256406353.0	15602534415.0	11346128062.0	CBCR	14404441805.0	786743411.0	823405546.0	all_groups	252089326.8	2018	0.46572997321832	1767989164.0
31048516865.0		44371897569.0	73835.0	PRI		340.0	21006026861.601994	95064894175.0	113012194365.0	17947300190.0	CBCR	24454214271.0	587683454.0	1250624660.0	all_groups	1948571186.357349	2018	0.0331163693693903	37764546169.0
3228097787.0		340679101.0	815.0	KNA		19.0	81937876.0	77555438.0	202558839.0	125003401.0	CBCR	69513629.0	10675108.0	3132436.0	all_groups	16184180.08105676	2018	0.0382294019923093	81937876.0
245548414.0		213757219.0	364.0	LCA		29.0	49816696.0	5263728.0	128477070.0	123213342.0	CBCR	171923300.0	1629529.0	830658.0	all_groups	4626575.529783701	2018	0.0166742892784378	49816696.0
2606843635.0		1175801706.0	4938.0	TTO		77.0	511537052.0	747435361.0	2180567895.0	1433132534.0	CBCR	706721034.0	201182109.0	168288856.0	all_groups	89302907.40289626	2018	0.3289866400528108	511537052.0
1570968744.0		1526228404.0	7393.0	URY		159.0	394886018.0	1341091507.0	5033224326.0	3692132819.0	CBCR	485747441.0	54619772.0	54275265.0	all_groups	87756980.04	2018	0.1374453956989685	394886018.0
-2362267719.0		3054131726.0	10501.0	VEN		160.0	-461002798.0	33070845.0	848095379.0	815024534.0	CBCR	965520104.0	-6411933.0	116473106.0	all_groups	111553047.9540166	2018	-0.2526516249040206	-461002798.0
-1395288376.0		1242497423.0	2406.0	VIR		81.0	-87158567.0	121019020.0	1793936346.0	1672917326.0	CBCR	446429563.0	2221999.0	16340765.0	all_groups	80199451.44434299	2018	-0.1874831764960064	-87158567.0
82130351.0		373449493.0	3466.0	IRS_Other_America		71.0	-170260675.0	121176736.0	665600206.0	544423470.0	CBCR	598350269.0	4932140.0	17313346.0	all_groups	207960000.0	2018	-0.1016872862744142	-170260675.0
2096743.0		13097043.0	1182.0	ARM		17.0	4370180.0	45262698.0	73599124.0	28336426.0	CBCR	15954485.0	1212544.0	1385914.0	all_groups	3116082.9599999995	2018	0.3171297292102384	4370180.0
41155728419.0		257486123153.0	304423.0	AUS		836.0	16365854911.0	24820875776.0	164547824470.0	139726948694.0	CBCR	96521752735.0	3745200130.0	3377179030.0	all_groups	20680063236.0	2018	0.2063551857428537	16365854911.0
236174085.0		9828958.0	1704.0	AZE		38.0	222890839.0	61115769.0	927747052.0	866631283.0	CBCR	1360503575.0	61883506.0	76206208.0	all_groups	7635487.68	2018	0.3418992379493892	222890839.0
-439951567.0		1139598941.0	5732.0	BHR		68.0	135312148.0	450680603.0	2139540999.0	1688860396.0	CBCR	632395714.0	3263954.0	2688310.0	all_groups	156044758.07999998	2018	0.019867469696808	135312148.0
133751486.0		204071759.0	3826.0	BGD		56.0	441111052.0	28850175.0	1394961542.0	1366111367.0	CBCR	1114972906.0	175481291.0	180132494.0	all_groups	6858334.56	2018	0.4083608723546559	441111052.0
-74781957.0		37624905.0	572.0	BRN		27.0	24711935.0	6056252.0	160712754.0	154656502.0	CBCR	151021050.0	3813949.0	-8586708.0	all_groups	18381311.976635605	2018	-0.3474721020430006	24711935.0
-49583320.0		148333639.0	2162.0	MMR		31.0	6917650.0	18264010.0	351184384.0	332920374.0	CBCR	461734491.0	14706418.0	16768838.0	all_groups	2795206.56	2018	2.4240656870469017	6917650.0
178262178.0		93289625.0	3404.0	KHM		33.0	52964987.0	46288000.0	476653870.0	430365870.0	CBCR	349126125.0	5933335.0	7834850.0	all_groups	7498058.880000001	2018	0.1479250811484198	52964987.0
47379304448.0		87199634342.0	1299454.0	CHN		1004.0	32956698818.0	177815387847.0	436997374975.0	259181987128.0	CBCR	97315153877.0	7777864484.0	7679967078.0	all_groups	13214355638.64	2018	0.2330320497332525	32956698818.0
100302436.0		19654041.0	908.0	FJI		19.0	27819550.0	202072325.0	260991768.0	58919443.0	CBCR	191456220.0	1678264.0	4812210.0	all_groups	5814214.56	2018	0.1729794335278608	27819550.0
-18744365.0		23713334.0	531.0	GEO		28.0	47871504.0	4664356.0	200861710.0	196197354.0	CBCR	43729395.0	1870584.0	918269.0	all_groups	2686180.3200000003	2018	0.0191819542582159	47871504.0
362726053.0		-72022738.0	1932.0	GUM		55.0	61468379.0	7735702.0	560768353.0	553032651.0	CBCR	95691027.0	16055387.0	11716994.0	all_groups	61423214.97613345	2018	0.1906182364106266	61468379.0
89256901310.0		166250691289.0	93221.0	HKG		901.0	9153289391.104198	57949840936.0	186398042545.0	128448201609.0	CBCR	21777771113.0	1937736213.0	1727752559.0	all_groups	3200576032.539819	2018	0.0998865502816569	17297149157.0
29819071301.0		66292579176.0	1594774.0	IND		794.0	10906932174.0	51187102213.0	120333503569.0	69146401357.0	CBCR	32978926055.0	5972329725.0	4872212096.0	all_groups	4040682811.634314	2018	0.4467078384895804	10906932174.0
10984162578.0		20456836134.0	115901.0	IDN		284.0	6116687693.0	8875241701.0	28498080408.0	19622838707.0	CBCR	25964452308.0	2013402711.0	2169927321.0	all_groups	542727450.9845629	2018	0.3547552907570035	6116687693.0
155440137.0		1103833927.0	1443.0	IRQ		28.0	265724901.0	119078157.0	1592010827.0	1472932670.0	CBCR	995806222.0	-6529175.0	63065331.0	all_groups	9915585.98234776	2018	0.2373331620885616	265724901.0
13559018773.0		60272018495.0	63726.0	ISR		292.0	3796747582.0	16464081465.0	25674621076.0	9210539612.0	CBCR	15500307440.0	846726235.0	773487613.0	all_groups	1936189607.04	2018	0.2037237388829922	3796747582.0
87677171432.0		69435657533.0	407672.0	JPN		718.0	29439398930.0	30221498210.0	260630893048.0	230409394838.0	CBCR	48245934067.0	6950670281.0	6321182191.0	all_groups	13565546710.08	2018	0.2147184528471621	29439398930.0
484069439.0		317061152.0	2076.0	JOR		44.0	212373482.0	422992899.0	899327901.0	476335002.0	CBCR	948212818.0	12892561.0	8270022.0	all_groups	17298145.44	2018	0.0389409351964196	212373482.0
354770277.0		483432198.0	5433.0	KAZ		97.0	527880958.0	121830226.0	2319226491.0	2197396265.0	CBCR	2011578258.0	221885608.0	235910799.0	all_groups	58996714.02533784	2018	0.4469015133521827	527880958.0
22888170208.0		20284043744.0	127355.0	KOR		582.0	3815579148.0	23141213440.0	88041300352.0	64900086913.0	CBCR	22539327976.0	432353907.0	1490262418.0	all_groups	4989585508.799999	2018	0.3905730585568238	3815579148.0
787742825.0		219922264.0	4374.0	KWT		49.0	196433251.0	507079608.0	1479569402.0	972489794.0	CBCR	348231544.0	22983068.0	39929045.0	all_groups	136316537.17443714	2018	0.2032702956181283	196433251.0
-62088593.0		385486912.0	978.0	LBN		58.0	70177463.0	70727495.0	266020295.0	195292800.0	CBCR	26318487.0	10598920.0	14788208.0	all_groups	8724721.33201537	2018	0.21072588503235	70177463.0
9855262600.0		5359478629.0	54460.0	MAC		72.0	3468230513.0	9979680808.0	28427145656.0	18447464848.0	CBCR	17561326947.0	9257371.0	7733765.0	all_groups	3304421115.245651	2018	0.0022298878263747	3468230513.0
15590670175.0		16355404747.0	159695.0	MYS		482.0	4857752870.0	26522479315.0	50059511484.0	23537032169.0	CBCR	16905297100.0	963964380.0	950202910.0	all_groups	1466057590.2	2018	0.1956054446219698	4857752870.0
3107856332.0		5508871507.0	32179.0	NZL		446.0	857614334.0	1958459503.0	12618332753.0	10659873250.0	CBCR	3582831328.0	292793409.0	261376888.0	all_groups	1086903998.1138906	2018	0.3047720608643651	857614334.0
3420207997.0		544296765.0	6585.0	OMN		60.0	480031909.0	1395112049.0	2810721939.0	1415609890.0	CBCR	2719373195.0	290904831.0	297000536.0	all_groups	111982815.25983974	2018	0.6187099866313263	480031909.0
909420313.0		474360632.0	13945.0	PAK		79.0	320636563.0	299152305.0	2671908939.0	2372756634.0	CBCR	813694802.0	164650452.0	126888845.0	all_groups	29875210.200000003	2018	0.3957404103037369	320636563.0
116817300.0		74210459.0	631.0	PNG		31.0	9942218.0	19826185.0	186688659.0	166862474.0	CBCR	41821815.0	3196265.0	13116526.0	all_groups	2468129.475426807	2018	1.319275638494348	9942218.0
12572281493.0		603414155.0	6547.0	QAT		91.0	1761626002.0	151083336.0	3817729950.0	3666646614.0	CBCR	1026798851.0	647077873.0	668259299.0	all_groups	342532572.55965275	2018	0.3793423225141519	1761626002.0
7718271457.0		4332258267.0	496326.0	PHL		339.0	2833683026.0	13524332355.0	26491179120.0	12966846765.0	CBCR	8293968715.0	666121670.0	696120327.0	all_groups	1689513557.04	2018	0.2456592076858493	2833683026.0
3150233454.0		1391817519.0	32546.0	SAU		196.0	328620170.0	2831412929.0	13709490638.0	10878077709.0	CBCR	6185444571.0	186793918.0	188605559.0	all_groups	667925935.92	2018	0.5739317796591731	328620170.0
